ip, mean, std
9343503,1.0,0.0
9343515,1.8,0.4000000000000001
9343519,1.0,0.0
9346267,12.25,5.0682837331783235
9346272,5.375,2.54644359843292
9346367,1.6666666666666667,0.4714045207910317
9346412,1.0,0.0
9346414,4.5,2.5
9346418,1.5,0.5
9346763,11.0,6.363961030678928
9346768,6.0,2.0701966780270626
9346842,4.0,0.0
9346844,1.0,0.0
9350379,1.0,0.0
9350385,1.0,0.0
9350395,1.0,0.0
9350506,12.833333333333334,5.814254514170803
9350511,5.7272727272727275,2.2599641626647373
9350521,5.2105263157894735,1.6084954515722238
9350965,9.5,5.678908345800274
9350954,11.833333333333334,5.6984403324262525
9350959,5.555555555555555,2.4545246704860575
9350970,4.9375,1.6381678027601445
22033708,1.0,0.0
22033742,1.0,0.0
22033748,7.0,0.0
22033755,1.0,0.0
22033775,1.0,0.0
11882259,4.0,3.0
11882261,4.0,3.0
11911176,9.0,8.0
11911178,9.5,7.5
11911180,9.0,8.0
11911181,9.0,8.0
22034064,1.0,0.0
22034096,10.0,8.0
22034581,11.5,5.5
22034610,9.5,6.5
22034617,1.5,0.5
22035252,1.0,0.0
22035257,5.0,0.0
22035265,3.0,2.0
21015959,4.0,3.0
21015961,4.0,3.0
21015962,1.5,0.5
21015985,1.0,0.0
21016001,1.0,0.0
21016039,8.0,5.0
21016042,4.0,3.0
23510421,1.0,0.0
23510423,1.0,0.0
23510432,1.0,0.0
23510437,1.0,0.0
23501818,1.0,0.0
23501978,1.6153846153846154,0.9230769230769231
23501987,1.0,0.0
23501994,22.75,19.309432064839886
23501998,1.9166666666666667,0.2763853991962833
21016559,184.0,163.0
21016571,1.5,0.5
21018188,1.0,0.0
21018191,1.0,0.0
21018199,1.0,0.0
21018211,1.0,0.0
21018215,1.0,0.0
21018398,1.0,0.0
21020001,1.0,0.0
21020009,1.0,0.0
21020114,2.0,0.0
21020123,90.0,88.0
21020301,7.400966183574879,8.045978923926368
21020352,56.120311598384305,85.56673498957069
21020259,2.75,3.031088913245535
21020262,1.1634241245136188,1.0570058784710177
21020361,63.45725362170985,75.01326046771422
21020372,1.5098540145985402,0.7496310385894788
21020378,1.065726872246696,0.5889562000500922
21020375,1.3899149809440048,0.8467111040604162
21020381,1.098948503639795,0.7646627091863629
21020356,38.478655767484106,75.00766384343852
21020506,1.1559633027522935,0.9498847049941127
21020397,4.5,3.5
21020401,1.6931506849315068,2.0591478997838992
21020404,1.45,1.7168284713389426
21020366,50.606165569795635,71.2016927927119
21020482,7.9375,4.422509892583622
21020490,3.823529411764706,6.099520657325045
21020393,2.6125,2.9090107854733054
21020417,2.0,1.2171612389003692
21020421,1.4666666666666666,1.7461067804945059
21020424,1.3652173913043477,1.5566431820488866
21020388,4.879221522610189,1.8627053681807644
21020592,36.31818181818182,54.834781897853155
21020596,7.188679245283019,7.417614435651422
21020688,85.4392523364486,89.64521739228567
21020692,1.3271028037383177,0.8004169583338429
21020695,1.0034482758620689,0.05862068965517217
21020682,1.6712328767123288,0.9480303232036617
21020685,1.0363636363636364,0.5032128182944748
21021050,7.480225988700565,6.182799537298669
21021083,1.5777777777777777,0.4939135726865085
21021095,1.1325301204819278,0.33906619950530814
21021150,9.073832790445168,6.659304787288224
21021279,24.989608801955992,53.98911431159219
21021287,2.0172076652326947,1.3490016967800378
21021290,1.1988970588235295,0.9454606508704093
21021294,1.2349869451697129,1.1631690172024802
21021302,1.2835343342357863,0.9306983776101768
21021408,2.0061786182362855,0.7842290389105452
21021425,1.0568246391635414,0.529350791566151
21021441,62.6154008885128,44.34811136641054
21021451,1.9663176265270506,0.7822752092152668
21021454,1.0998992612491605,0.7877035101731246
21021457,1.0363951473136914,0.4704479383435234
21021460,1.0446191825912041,0.5151295886350247
21021419,1.9264902432504678,1.0045053304021034
21021422,1.1043004475578906,0.8453131847137245
21021318,90.62146236202175,91.9750840813872
21021433,9.050314465408805,7.999841776846001
21021438,2.058440236204439,0.7998966096152378
21021471,4.330985915492958,3.3853907985573195
21021482,1.5580221997981836,1.895986978626081
21021526,1.0,0.0
21021532,1.0,0.0
21021965,1.178082191780822,0.38258191900736815
21020986,5.776237623762376,3.991008421534926
21020993,2.0177514792899407,0.9998424300773677
21021260,5.67479674796748,3.2895398026411153
21021270,1.728125,2.097131131897814
21021275,1.3909866017052375,1.5114235333825667
21021353,8.546203110704482,5.601560314711977
21021309,2.176595744680851,2.617592914561939
21021313,1.4252978918423465,1.5739229737217497
21021348,1.503030303030303,1.8078087939396026
21021359,1.5127722506050014,0.7562846516669156
21021371,20.829838709677418,50.0715866242601
21021395,1.421189591078067,1.1360585672157955
21021398,128.52872384078785,77.62096398388174
21021381,1.7995824634655533,2.1317560740560664
21021392,1.453449107573565,1.32433489826392
21021257,1.2071524966261808,1.1140751396071953
21021248,4.373134328358209,3.380522881464511
21021252,1.6962809917355373,1.9856683335746208
21021336,1.9572649572649572,2.4050984392426025
21021340,1.41005291005291,1.533955876849512
21021344,1.3692142088266954,1.4906813254948725
21021366,2.31042654028436,2.7305252360139196
21021386,9.72370486656201,5.988394329929324
21021411,152.87039877300614,75.95679621099406
21021475,3.5345911949685536,3.22096097659575
21021283,1.8956268221574344,3.585874230205074
21021331,2.4881889763779528,2.86402102038948
21021463,5.102946976953851,1.092264607032387
21021265,4.153846153846154,3.378888989225036
21021305,3.624113475177305,3.1679669008680844
21021297,15.32411067193676,34.07666449264477
21021324,2.95,2.8956864471140524
21021415,8.764331210191083,7.821365583104229
21021171,3.6551724137931036,3.39650796401007
21021239,2.1454545454545455,2.43772011085009
21021479,1.9177057356608478,2.2589717439229786
21021015,1.0,0.0
21021403,9.307692307692308,7.9940806503178985
21021467,4.021857923497268,3.467186201327765
21021428,125.43165147810625,67.9257431798646
21021377,2.7666666666666666,2.7065763531730536
21021446,8.791411042944786,7.846263608252316
21021362,3.189873417721519,3.0150506403249318
21021129,1.6727272727272726,0.4692177418386887
21021141,7.342105263157895,8.217790870783782
21020979,4.421052631578948,3.9110610954019576
21022156,18.314285714285713,12.365323468870349
21022164,9.434782608695652,6.752301295027345
21022233,4.503216229589312,4.2520320894732
21022239,1.8885476086002633,0.5540908902020235
21022244,1.0480367585630743,0.4945297137145048
21022248,1.0241935483870968,0.38855110100169826
21022203,1.9596965386439071,0.5626152295587036
21022208,6.706293706293707,5.093300368229754
21022213,4.980140935297886,5.413603311375621
21022219,1.935762816553428,0.6303617856468857
21022224,1.0415717539863325,0.5282267483749208
21022265,2.8333333333333335,3.077697552103231
21022270,1.320754716981132,1.2630239978248727
21022192,8.278571428571428,4.907090871007642
21022197,7.946852425180599,5.987755212681409
21023128,2.818121693121693,11.608613599370157
21023234,5.08256880733945,1.3312268317079052
21023282,1.501123595505618,1.8021519210438175
21023286,1.1720542231491136,1.0620042501325917
21023290,1.495546179090483,1.6027413939715853
21023294,1.146062831497348,0.5997787931424154
21023334,1.0145589715790289,0.3090396905654651
21023374,1.0273599823483985,0.4195093461840959
21023385,4.653846153846154,3.4966171310206042
21023393,1.9578231292517008,1.8330646124669543
21023317,1.084076433121019,0.44643093547069546
21023321,1.6470037453183521,2.0009174889881907
21023331,1.0732443597076582,0.4784412166645379
21023365,1.0518580144204104,0.23408183502312457
21023368,1.0263773085015195,0.4255140483410556
21023371,1.017670030545567,0.31170968477339434
21023299,4.348090598923007,3.9892792617419746
21023346,7.476897689768977,2.1276426517925153
21023061,1.9780077619663647,0.4295461246024407
21023269,2.467411545623836,2.683725592868668
21023279,1.2732919254658386,0.8487299802503709
21023309,2.602409638554217,2.9409438655214197
21023313,2.1687170474516697,2.610578440721053
21023355,1.788968824940048,2.2136643756118657
21023381,2.4366812227074237,2.827139123437665
21023540,3.7119871279163315,3.2121164657741894
21023548,4.6923076923076925,6.74120070775589
21023556,2.1724137931034484,2.364521756956382
21023054,12.564018384766907,3.4930291906565656
21023264,4.216981132075472,3.4749907478664164
21023304,4.696629213483146,3.4944723424867714
21023326,10.9053876478318,6.095084069713709
21023341,2.55188679245283,2.9077233242831557
21023067,5.666666666666667,3.2998316455372216
21023114,15.040281329923273,12.342679117521428
21023378,5.967967967967968,0.30664632707376516
21023360,8.176795580110497,5.096170451192236
21023134,7.0,7.745966692414834
21023142,1.4285714285714286,0.4948716593053935
21023249,7.857142857142857,3.0438965360946453
21023337,5.683098591549296,3.2939759748173802
21023200,1.2213740458015268,1.1477829697229003
21023208,1.125,0.33071891388307384
21023389,4.133333333333334,3.480740661921762
21024127,2.1405152224824358,2.535725573518258
21024131,1.951096121416526,2.394337680873856
21024135,1.251664447403462,1.1184420752487538
21024139,1.6248534583821805,1.9941159360899183
21024144,8.38183421516755,3.9418538834358583
21024148,1.3662098221569587,0.838047561779833
21024151,1.0776334324620442,0.5975760786248936
21024189,2.1058275058275058,1.2621395894298464
21024192,1.278512396694215,1.1947340802762871
21024196,1.2300884955752212,1.182256822798167
21024199,1.1661119515885023,0.8023800712207781
21024202,1.164832645575424,0.9552678972822366
21024092,7.468898104265403,4.993856839337465
21024098,1.3910414949161858,2.317392330675046
21024103,1.8256825075834175,1.227732982099936
21024106,1.1345522737927802,0.843528862984932
21023996,8.2,5.2915026221291805
21024005,2.525,2.345074625678253
21024083,1.220419202163624,0.9854051037288202
21024087,1.3810096153846154,1.4944689499000103
21024118,99.06670868788738,65.89616939773289
21024159,5.159090909090909,6.965407229649414
21024163,2.037593984962406,1.9109285483200142
21024166,1.198300283286119,0.9959108748961745
21024179,14.962264150943396,42.57078999632689
21024154,8.768025078369906,5.681414967856918
21024052,2.1139784946236557,2.5606447187928287
21024057,1.3563958165728078,1.4664707041166447
21024070,1.3546884100174723,1.4991736722775666
21024079,1.4481255448997385,1.7094188711378513
21024048,2.8580246913580245,2.781924202956522
21023786,6.53250773993808,4.326607387103458
21023793,1.980169971671388,1.1022269368879625
21023866,8.703412073490814,19.55847854118373
21023818,5.666666666666667,3.2998316455372216
21023853,5.108695652173913,5.1292729790727565
21023954,1.611764705882353,1.687979074633742
21023965,2.21875,2.0726549248488038
21023969,1.6774193548387097,2.069550313851024
21023981,1.5454545454545454,1.353643035926793
21024217,1.8372434017595307,2.2676269513764757
21024113,2.135135135135135,2.5801965372675966
21024214,1.7486033519553073,2.081693486093627
21024548,8.32,4.780962246242904
21024556,1.3306451612903225,1.1124063874608427
21024712,8.942857142857143,3.801825555048576
21024720,6.610738255033557,7.6813304648357015
21024750,1.2151394422310757,0.5729022712717888
21024771,50.19806418746816,62.51022287313874
21024774,1.5524475524475525,0.6170648813228649
21024781,1.0752019386106624,0.5866712175832882
21024784,1.0643934592470528,0.4557053878549309
21024791,1.050859028330868,0.4260365157974261
21024816,1.1951219512195121,0.9792857575212682
21024928,1.9295774647887325,0.4842285475400306
21024931,1.0808080808080809,0.44214280057048966
21024671,6.849397590361446,4.48104101217176
21024678,1.7925696594427245,1.0455599284751742
21024777,8.556,6.3238330148731805
21024801,2.964788732394366,2.8044531284605547
21024787,9.248322147651006,5.576082722404092
21024768,10.063676633444075,7.3417478096820625
21025029,7.2745098039215685,6.259356702436385
21025053,1.1,0.3
21025077,4.43859649122807,2.695138858901266
21025093,1.0,0.0
21025101,1.0,0.0
21025133,3.902173913043478,2.5667598531353284
21025221,1.0666666666666667,0.2494438257849295
21025237,1.9333333333333333,1.2092238098144705
21020305,4.5,3.5
21020284,1.6025641025641026,1.84209846607378
21020290,2.324324324324324,2.741611816846651
21020519,13.6,6.079473661428262
21020879,3.0851063829787235,3.9021531821249362
21020887,2.4390243902439024,2.5379921052348418
21021105,1.1764705882352942,0.3812200410828153
21021231,1.0,0.0
21021058,1.5833333333333333,1.9346977943739834
21022055,12.444444444444445,3.6851386559504458
21023189,2.466666666666667,2.777688887466621
21023195,2.1052631578947367,2.5524959269436085
21023242,2.909090909090909,3.1175323999058633
21023351,5.6571428571428575,3.2966897435618936
21023570,2.6666666666666665,2.98142396999972
21023581,1.977116704805492,0.2939946879454933
21023070,7.48,4.699957446615874
21024210,3.2447257383966246,3.2671526637358252
21024109,3.8815789473684212,3.2985926235894767
21024174,2.091314031180401,2.502228906048836
21023901,4.315294117647059,4.26800699823984
21023802,2.810810810810811,3.9341734791703633
21023942,1.7794117647058822,1.9988642969217927
21024205,4.934617136165507,0.913231595649993
21024246,1.2,1.045625809423876
21024249,1.4038461538461537,1.632124799439903
21023889,3.625,3.3888604279314896
21024065,1.4978991596638656,1.6224513945404802
21024170,4.210191082802548,3.487980904694414
21024794,5.803003754693367,0.8632337193968186
21024964,1.6285714285714286,0.5390846361175204
21024813,2.474747474747475,1.9916159336428498
21025013,8.08433734939759,8.10355391212259
21025173,1.0,0.0
21025189,3.138888888888889,1.1583699701107248
21025197,1.2352941176470589,1.0306714981138372
21025245,1.0,0.0
21020323,1.9649122807017543,1.203075394910548
21021499,4.076923076923077,3.8920340432841596
21021515,1.0,0.0
21021523,1.144927536231884,0.35202776236206135
21021199,4.166666666666667,4.119735698102758
21021215,1.0,0.0
21021223,3.871794871794872,6.140155711629031
21021158,1.0,0.0
21021163,4.5,3.5
21022007,1.0,0.0
21022025,3.0,3.4641016151377544
21022033,29.352941176470587,50.97051186308388
21022046,16.5,15.5
21022257,3.369565217391304,2.200382334881766
21023120,5.8,7.332121111929342
21023567,1.25,0.4330127018922193
21023930,2.1666666666666665,1.7582007397535246
21024235,9.846153846153847,5.735800579171461
21024243,1.9014084507042253,1.3651077404465837
21024060,5.487179487179487,3.3578976547971235
21023875,5.7272727272727275,6.675476272976663
21023892,6.9411764705882355,6.106607686714972
21024014,2.875,2.9764702249476644
21024664,9.85,4.6289847699036555
21024748,1.6666666666666667,0.47140452079103173
21024956,10.1,5.107837115648853
21020384,5.630325814536341,1.0695993413365894
21020718,1.411764705882353,1.6470588235294115
21021174,1.0,0.0
21021188,1.0,0.0
21021025,1.0,0.0
21021033,1.0,0.0
21023413,1.1785714285714286,0.3829930462415574
21023416,2.58974358974359,2.6575287220673185
21023274,5.784172661870503,3.255902420912573
21023192,1.5454545454545454,0.49792959773196915
21024223,5.026315789473684,4.2518531074868315
21023836,1.7777777777777777,2.199887763691481
21024122,7.166666666666667,2.180429660473714
21024805,3.764044943820225,2.8874874265405013
21024709,1.1875,0.3903123748998999
21024824,1.1290322580645162,0.3352356401746214
21024827,1.7142857142857142,2.050385727772474
21025157,3.9375,5.0925036818837945
21025213,1.6111111111111112,1.37997137204158
21020498,6.647058823529412,7.646153792598551
21020479,2.5555555555555554,2.910177967490843
21020703,4.5,3.5
21020715,1.5384615384615385,1.8652854850741754
21020672,66.01538461538462,69.19333574869447
21021108,1.0,0.0
21021067,1.0,0.0
21021488,9.923076923076923,26.13906067739709
21022252,5.80431131019037,0.7940522190651048
21023174,8.0,6.883648406522183
21023182,1.323076923076923,1.2292298064885032
21023229,3.2941176470588234,2.5613577714208517
21023730,1.0,0.0
21023858,7.076923076923077,7.6907690768923
21023993,1.2619047619047619,1.1139702443132937
21024074,9.20280082987552,6.840874561739902
21023810,9.0,8.0
21023946,8.61111111111111,6.201602739873773
21024735,9.5,6.328506932918696
21024950,1.7,0.45825756949558405
21020268,8.451612903225806,5.066262283732993
21020276,1.951219512195122,1.4474741585324677
21023040,5.7,3.195309061734091
21023043,1.411764705882353,1.6470588235294115
21023985,4.181818181818182,3.4855071841237844
21023799,4.181818181818182,3.4855071841237844
21023934,10.6,6.974238309665078
21023883,4.333333333333333,3.2998316455372216
21024761,1.4,0.48989794855663565
21024978,2.5789473684210527,4.603383074877868
21024985,1.9310344827586208,1.229831344836345
21025045,1.0,0.0
21020316,3.3333333333333335,3.2998316455372216
21022228,8.0,4.352146191316215
21022280,26.19672131147541,27.565016836284116
21022283,1.9836065573770492,0.33835684328770954
21023402,6.6976744186046515,4.613100071111593
21023922,7.833333333333333,5.587684871413403
21024231,4.5,3.5
21023872,3.625,3.3888604279314896
21024703,1.1666666666666667,0.3726779962499649
21025002,1.0,0.0
21025141,1.0,0.0
21020331,9.566666666666666,4.371752763162874
21020963,1.0,0.0
21022268,4.684210526315789,3.4951489928176827
21023162,9.304347826086957,4.427530301948163
21023170,1.9024390243902438,1.5110144879740037
21023223,3.8,3.4292856398964493
21023410,5.375,3.3888604279314896
21023912,4.461538461538462,2.7628130763181495
21024617,1.0,0.0
21024633,1.0,0.0
21024724,6.294117647058823,7.168269180561142
21024732,1.3214285714285714,0.4670248868079293
21020221,2.0,1.7320508075688772
21020237,1.0,0.0
21020409,6.081967213114754,4.719318796242139
21023097,2.25,2.680951323690902
21023103,2.0,2.449489742783178
21023226,1.625,0.4841229182759271
21024184,15.208791208791208,4.131137414928439
21023845,8.348837209302326,3.8872703457491946
21024809,2.0823529411764707,0.9482090202169365
21020256,3.0,2.9154759474226504
21021002,1.0,0.0
21021507,13.571428571428571,6.565214453186321
21021987,1.8125,0.3903123748998999
21022000,2.4,1.2000000000000002
21022019,2.1666666666666665,2.608745973749755
21022975,5.714285714285714,5.0487420134492265
21023100,1.625,0.4841229182759271
21023839,2.142857142857143,2.415933503612538
21023842,2.1666666666666665,2.608745973749755
21024797,1.6983240223463687,1.3612955897669747
21020308,6.818181818181818,6.464141394411337
21020279,5.666666666666667,3.2998316455372216
21020707,4.5,3.5
21021101,1.0,0.0
21023211,2.129032258064516,2.5745896695786987
21023399,3.8,3.4292856398964493
21023920,3.6923076923076925,3.4055297878736392
21020321,5.666666666666667,3.2998316455372216
21021039,1.0,0.0
21023154,2.7142857142857144,2.710523708715754
21023595,1.0,0.0
21023607,1.0,0.0
21023624,9.492063492063492,1.8591089850223887
21023633,16.77777777777778,3.7646831880216545
21023641,5.714285714285714,1.4190156595953642
21020677,9.0,8.0
21023092,3.8,3.4292856398964493
21024695,1.5,0.5
21023203,4.818181818181818,3.4855071841237844
21023573,4.8942695722356735,1.0829775838422526
21023973,8.789473684210526,5.745285915366396
21024942,3.727272727272727,5.785419118799025
21025069,3.5,2.6299556396765835
21025117,4.2,3.9191835884530852
21020287,4.0,3.4641016151377544
21020849,1.0,0.0
21020856,1.0,0.0
21020870,7.75,4.264680527307995
21023145,5.2,3.4292856398964497
21023776,5.055555555555555,3.3077723659120437
21025229,1.0,0.0
21020328,3.3333333333333335,3.2998316455372216
21023086,1.4285714285714286,0.4948716593053935
21024041,4.555555555555555,3.130889511912305
21020581,1.0,0.0
21020584,7.142857142857143,3.043896536094645
21022983,5.590909090909091,2.4056579313453175
21020476,3.3333333333333335,3.2998316455372216
21020406,5.666666666666667,3.299831645537222
21022129,2.0,0.0
21022141,7.333333333333333,1.6996731711975943
21022152,1.8823529411764706,0.32218973970892123
21023831,6.25,3.031088913245535
21024818,1.75,0.4330127018922193
21020318,2.25,2.222048604328897
21020293,8.34375,4.104946520662602
21023078,13.0,6.928203230275509
21024934,9.411764705882353,5.770705161614457
21020339,4.5,3.5
21020699,5.658461538461538,1.1755054307622206
21024020,6.25,3.031088913245535
21024970,10.733333333333333,5.0128723192286575
21022999,1.0,0.0
21023015,8.5,7.5
21023151,1.8333333333333333,0.3726779962499649
21025297,9.0,8.0
21025913,1.0,0.0
21025916,1.0,0.0
21025919,1.0,0.0
21025975,1.0,0.0
21025995,1.5,0.5
21026006,1.0,0.0
21026009,1.0,0.0
21026021,1.0,0.0
21026025,1.0,0.0
21026081,1.0,0.0
21026087,1.0,0.0
21026111,1.0,0.0
21026115,4.5,3.5
21026118,1.0,0.0
21026122,1.0,0.0
21026138,1.0,0.0
21026152,1.0,0.0
21026277,1.0,0.0
21026280,1.0,0.0
21026363,1.0,0.0
21026420,1.0,0.0
21026525,1.0,0.0
21026529,1.0,0.0
21026532,1.0,0.0
21026536,1.0,0.0
21026539,1.0,0.0
21026556,1.0,0.0
21026559,1.0,0.0
21026744,1.0,0.0
21026747,1.0,0.0
21026751,1.0,0.0
21026766,1.0,0.0
21026781,1.0,0.0
21026800,1.5,0.5
21026849,1.5,0.5
21026864,1.0,0.0
21026867,1.0,0.0
21026871,1.0,0.0
21026874,1.0,0.0
21026897,1.0,0.0
21026900,1.0,0.0
21026907,1.0,0.0
21026983,1.0,0.0
21027029,1.0,0.0
21027032,1.0,0.0
21027035,3.5,2.5
21027039,1.0,0.0
21027200,4.5,3.5
21027292,1.0,0.0
21027304,1.0,0.0
21027307,1.0,0.0
21027328,4.5,3.5
21027332,1.0,0.0
21027335,1.0,0.0
21027420,1.5,0.5
21027423,1.0,0.0
21027427,1.0,0.0
21027585,4.5,3.5
21027596,4.0,3.0
21027671,1.0,0.0
21027719,1.0,0.0
21027722,1.0,0.0
21027729,1.0,0.0
21027732,3.0,2.0
21027735,1.0,0.0
21027858,1.5,0.5
21027861,1.0,0.0
21027881,1.0,0.0
21027888,1.0,0.0
21027891,1.0,0.0
21027902,1.0,0.0
21027973,1.0,0.0
21027976,1.0,0.0
21028006,1.0,0.0
21028009,1.0,0.0
21028013,1.0,0.0
21028069,1.0,0.0
21028072,1.0,0.0
21028110,1.0,0.0
21028113,1.0,0.0
21028187,1.0,0.0
21028191,1.0,0.0
21028205,1.5,0.5
21028233,1.0,0.0
21028236,1.0,0.0
21028247,1.5,0.5
21028316,1.0,0.0
21028333,1.0,0.0
21028336,1.0,0.0
21028365,3.5,2.5
21028403,1.0,0.0
21028421,4.0,3.0
21028439,1.0,0.0
21028697,1.0,0.0
21028740,4.0,3.0
21028751,1.0,0.0
21028754,1.0,0.0
21028770,1.0,0.0
21028850,1.0,0.0
21028868,9.0,8.0
21028877,1.0,0.0
21028895,1.0,0.0
21028951,1.0,0.0
21028962,1.0,0.0
21028996,144.0,140.0
21029004,1.0,0.0
21029013,76.5,74.5
21029021,4.0,0.0
21029216,134.72718936267768,87.13959424259568
21029225,99.03782505910165,68.40264052306888
21029234,2.0241988227599736,0.7710866698530189
21029240,1.095959595959596,0.7505949413926691
21029193,8.258064516129032,3.1105205656587587
21029209,1.8356164383561644,0.37062326735530626
21029220,135.52362707535121,90.66642236345211
21029229,85.38625304136254,67.3499401179555
21029237,2.0871905274488696,1.1072408551823667
21029243,1.2187654320987655,1.1120189432572825
21029348,6.053333333333334,3.123644594949231
21029354,1.2417218543046358,0.774926411023989
21029332,2.143224149004496,1.163858722412927
21029336,66.63581139716517,84.14560036914352
21029340,5.829291716686675,2.087614330275691
21029266,1.7219827586206897,2.089142589275183
21029250,5.135744680851063,1.671500465794913
21029263,1.7400611620795108,2.104970961451199
21029259,5.315789473684211,3.249334046408946
21029561,6.25,3.031088913245535
21029565,1.4090909090909092,1.4665696186274253
21029527,2.1209964412811386,0.9505310764985353
21029530,1.1164383561643836,0.8109716307775924
21029536,1.7149532710280373,0.8163405623293847
21029539,1.0474040632054176,0.5740917149981691
21029523,17.63157894736842,40.40480759085847
21030429,1.2284587378640777,1.2408610787449152
21030433,1.2271009014248329,1.2388067258843818
21030442,1.4339139344262295,1.2762559904848438
21030450,19.659776055124894,44.683311060040474
21030455,1.8856149894227863,0.44157102752228844
21030501,36.130102040816325,46.92246004987864
21030505,2.027281584930172,0.6986837902181815
21030521,26.113230035756853,33.01183092626692
21030525,2.0440812283308567,0.9484161533524488
21030528,1.1515988945913935,1.0054698458563798
21030531,1.0251201736703366,0.3394125642917325
21030547,17.00653594771242,27.152220803026466
21030551,1.8796731864322853,0.4537323331084019
21030566,24.197855750487328,26.287116806947026
21030570,1.9593931964449893,0.3883531155566109
21030573,1.0964002440512508,0.8012988089548319
21030576,1.075369822485207,0.6685118901373165
21030579,1.053142565150741,0.5967777439200725
21030466,27.468191852297814,70.99676598504233
21030478,5.9844810863239575,12.314373474963084
21030486,1.1015275217276796,0.828826373768707
21031076,2.689655172413793,2.9954384662736553
21031079,1.7551020408163265,2.114388146600721
21031112,15.720420683610868,43.16230922862547
21031126,15.16089273817455,25.444111847681867
21031132,1.875169147496617,0.701085909943428
21031137,1.2169780399868895,1.0569432276178985
21031141,14.064119749776586,22.474951788956687
21031170,34.54358552631579,32.47349235245683
21031188,2.0092879256965945,0.820541496476163
21030445,101.41345987920621,77.53759905124414
21030483,1.8877551020408163,1.0893671606823558
21031225,42.55,55.86532914071127
21031231,27.125506072874494,21.131275563252817
21031243,37.55990783410138,42.48133074354711
21031249,1.9782833505687694,0.920042235419365
21031253,1.1056401074306177,0.836464437372816
21031257,1.0690095846645367,0.630708797915138
21030508,154.8925544794189,79.72779973824582
21030513,5.13625304136253,6.80424402941887
21030089,2.361111111111111,2.7704068872618075
21030100,10.833333333333334,5.633369194793505
21030146,13.914285714285715,5.977520246667481
21030606,1.7947916666666666,2.2207764122630453
21030426,1.6852469959946594,1.3134037250089654
21030534,104.63723703826403,68.49437061212436
21030825,2.6666666666666665,2.328566559543065
21030837,1.3968253968253967,0.9518517047977745
21030849,1.6091954022988506,1.7704880932259108
21030852,1.2542372881355932,1.2701690844200126
21030595,6.707692307692308,2.7158966612439763
21030421,10.073051948051948,38.7877426720702
21030470,7.006825938566553,7.747725934803649
21031267,4.166666666666667,3.4840908267278126
21031270,6.203125,5.54013675231713
21030558,5.423772609819121,7.205456820329816
21030126,6.75,5.141740950300783
21030134,2.3230769230769233,2.023764141834504
21030138,13.666666666666666,4.2416332929017955
21030416,23.16307161345988,52.90626268332891
21030489,140.52964042759962,69.51082265690889
21030872,2.6222222222222222,2.350308621709914
21030876,1.4528301886792452,1.6202263729078112
21030879,1.296875,1.2333856794916178
21031156,45.80218687872763,64.356777933586
21030177,2.1132075471698113,2.1514398632604297
21030197,1.6842105263157894,0.46482951928041294
21030894,2.111111111111111,2.469567863432541
21030914,2.3766233766233764,1.960909946732331
21030918,1.4831460674157304,1.7553280659505637
21030921,1.1958762886597938,1.0116759113688323
21031211,20.13029315960912,21.872653956922342
21031217,1.9456869009584665,0.621953732282383
21031221,1.070336391437309,0.6713495992359805
21031198,49.20818505338078,56.76444495090992
21030231,9.0,6.172519744804386
21030239,2.9411764705882355,2.6115262212262493
21030493,4.770975056689342,6.584849731621821
21030749,1.8867102396514162,0.8058999927980428
21030436,35.17402945113788,62.05970886778431
21030940,1.3870967741935485,1.5064896037207252
21030952,2.7045454545454546,2.341129733644008
21030956,1.7678571428571428,2.1629268482823023
21030959,1.375,1.4842927608797396
21031586,16.21978021978022,2.7207069128340176
21031600,14.952631578947368,27.627081839556098
21031606,6.754611330698287,8.800530463735633
21031611,1.9063148532463683,0.4810045736058776
21031620,17.831067961165047,8.91473122646113
21031625,1.9209621993127148,1.0407209544831473
21031630,1.0535433070866143,0.4991008096599661
21031639,7.843434343434343,8.931114655209889
21031644,1.872875816993464,0.6911080174387559
21031649,1.030048465266559,0.4403719578971476
21031653,1.026602176541717,0.4152689606664245
21032698,1.4258730397314494,0.6787107536371448
21032701,1.0389193526815568,0.49611856223753115
21032714,1.1735134536596168,0.7980088454310436
21032717,1.0481516991584106,0.5428516484427056
21032720,1.0488954915385609,0.5738333599830543
21032723,1.0300098653852274,0.42950340951420585
21032744,1.150506512301013,0.3575671993569841
21032747,2.1666666666666665,2.3730490949764396
21032740,6.768,2.665741172732269
21032709,1.1937020683244248,1.739284402125988
21032860,2.1265625,1.4677514890449739
21032864,1.0232249502322495,0.4025360273471761
21032677,3.962962962962963,6.21516354471201
21032688,8.605879113314058,8.279332086541528
21032837,12.306928969359332,8.864794970691088
21032842,2.3524772844162523,0.893747132459957
21032564,2.074074074074074,2.4784392628624605
21032570,2.3125,2.7321866242992994
21032581,12.028846153846153,4.641291707476282
21032594,2.582167832167832,4.517604410841809
21032693,1.2748833592534992,2.041675897845328
21032913,1.5862068965517242,0.4925123054167481
21032922,5.454545454545454,3.367319850445843
21032490,3.757575757575758,2.506825103177185
21032497,1.9744338933528123,0.4222666464702329
21032825,4.888888888888889,3.478327964999673
21032727,5.791008811364862,0.8489296857357582
21032851,7.788359788359788,6.822594888560325
21032856,2.06,1.9037857022259623
21032732,3.9518072289156625,3.456802668034565
